unix,date,symbol,Open,High,Low,Close,Volume USD,Volume ETH
1637845860,2021-11-25 13:11:00,ETH/USD,4446.55,4447.95,4446.55,4447.95,3.74679855,16665.5726104725
1637845800,2021-11-25 13:10:00,ETH/USD,4448.25,4449.36,4448.25,4449.36,0.52364126,2329.8684765936
1637845740,2021-11-25 13:09:00,ETH/USD,4442.79,4448.99,4442.79,4448.26,8.75578098,38947.9903020948
1637845680,2021-11-25 13:08:00,ETH/USD,4440.71,4443.43,4437.85,4443.29,31.71600188,140923.393993385
1637845620,2021-11-25 13:07:00,ETH/USD,4442.6,4442.6,4439.35,4439.35,14.78793712,65648.828653672
1637845560,2021-11-25 13:06:00,ETH/USD,4445,4446.86,4443.85,4443.85,14.00821602,62250.410760477
1637845500,2021-11-25 13:05:00,ETH/USD,4445.55,4446.68,4443.59,4445.23,2.82500068,12557.7777727564
1637845440,2021-11-25 13:04:00,ETH/USD,4450.68,4450.68,4447.79,4447.79,10.0073,44510.368867
1637845380,2021-11-25 13:03:00,ETH/USD,4451.57,4452.37,4451.57,4452.37,0.9696,4317.017952
1637845320,2021-11-25 13:02:00,ETH/USD,4455.05,4455.05,4455.05,4455.05,0,0
1637845260,2021-11-25 13:01:00,ETH/USD,4457.55,4457.55,4454.27,4455.05,20.3979,90873.664395
1637845200,2021-11-25 13:00:00,ETH/USD,4451.43,4460.98,4451.43,4457.26,25.32400281,112875.664764901
1637845140,2021-11-25 12:59:00,ETH/USD,4451,4451.09,4449.46,4449.46,22.24610133,98983.1380237818
1637845080,2021-11-25 12:58:00,ETH/USD,4449.73,4449.73,4444.51,4446.06,6.02481372,26786.6832879432
1637845020,2021-11-25 12:57:00,ETH/USD,4448.34,4448.34,4448.34,4448.34,2.5,11120.85
1637844960,2021-11-25 12:56:00,ETH/USD,4446.45,4450,4446.45,4450,25.9229307,115357.041615
1637844900,2021-11-25 12:55:00,ETH/USD,4444.61,4449.95,4443.57,4443.57,31.27196742,138959.176268489
1637844840,2021-11-25 12:54:00,ETH/USD,4447.77,4447.77,4447.25,4447.25,0.63184443,2809.9701413175
1637844780,2021-11-25 12:53:00,ETH/USD,4443.17,4443.17,4440.46,4441,24.29404706,107889.86299346
1637844720,2021-11-25 12:52:00,ETH/USD,4450,4454.13,4450,4451.06,32.46416384,144499.94110167
1637844660,2021-11-25 12:51:00,ETH/USD,4449.96,4453.36,4448.21,4450,73.93744493,329021.6299385
1637844600,2021-11-25 12:50:00,ETH/USD,4445.18,4449.98,4445.18,4448.98,11.41742875,50795.912160175
1637844540,2021-11-25 12:49:00,ETH/USD,4435,4444.62,4433.5,4443.93,38.30786508,170237.470864964
1637844480,2021-11-25 12:48:00,ETH/USD,4430.44,4432,4430.44,4432,12.63427812,55995.12062784
1637844420,2021-11-25 12:47:00,ETH/USD,4425.79,4425.79,4420.33,4425.07,22.83672635,101054.112669594
1637844360,2021-11-25 12:46:00,ETH/USD,4430.61,4435,4427.97,4430,69.19879779,306550.6742097
1637844300,2021-11-25 12:45:00,ETH/USD,4417.94,4429,4417.05,4429,6.23011516,27593.18004364
1637844240,2021-11-25 12:44:00,ETH/USD,4422.19,4423.69,4422.19,4423.69,42.6172355,188525.438508995
1637844180,2021-11-25 12:43:00,ETH/USD,4424.73,4424.73,4420.97,4420.97,12.22355698,54039.9787018706
1637844120,2021-11-25 12:42:00,ETH/USD,4419,4425.56,4419,4425.18,35.32364291,156313.478132474
1637844060,2021-11-25 12:41:00,ETH/USD,4417.58,4418.14,4417.58,4418.14,2.315,10227.9941
1637844000,2021-11-25 12:40:00,ETH/USD,4415.87,4415.87,4412.75,4412.75,6.10426766,26936.607116665
1637843940,2021-11-25 12:39:00,ETH/USD,4420.1,4420.1,4418.5,4418.5,5.33782819,23585.193857515
1637843880,2021-11-25 12:38:00,ETH/USD,4418,4419.92,4415.58,4419.92,13.23188564,58483.8759779488
1637843820,2021-11-25 12:37:00,ETH/USD,4420.49,4422.08,4416.87,4416.87,6.94421129,30671.6785204623
1637843760,2021-11-25 12:36:00,ETH/USD,4427.96,4427.99,4420.49,4420.49,11.38042824,50307.0692306376
1637843700,2021-11-25 12:35:00,ETH/USD,4424.38,4425.98,4423.62,4425.98,2.065,9139.6487
1637843640,2021-11-25 12:34:00,ETH/USD,4422.53,4422.68,4419.7,4422.68,4.05250762,17922.9444008216
1637843580,2021-11-25 12:33:00,ETH/USD,4426.19,4426.19,4426.19,4426.19,0.3,1327.857
1637843520,2021-11-25 12:32:00,ETH/USD,4424.78,4426.12,4424.25,4424.25,7.35070724,32521.36650657
1637843460,2021-11-25 12:31:00,ETH/USD,4422.88,4422.88,4421.09,4421.09,8.00784894,35403.4208701446
1637843400,2021-11-25 12:30:00,ETH/USD,4415.9,4424.11,4415.9,4422.02,10.23725929,45269.3653255658
1637843340,2021-11-25 12:29:00,ETH/USD,4416.9,4416.9,4415.97,4415.97,18.58008404,82049.0937181188
1637843280,2021-11-25 12:28:00,ETH/USD,4419.69,4419.69,4416.88,4416.88,11.01084802,48633.5944025776
1637843220,2021-11-25 12:27:00,ETH/USD,4413.93,4418.59,4413.93,4418.59,10.16357343,44908.6639220637
1637843160,2021-11-25 12:26:00,ETH/USD,4416.69,4417.62,4413.94,4413.94,2.80102459,12363.5544787846
1637843100,2021-11-25 12:25:00,ETH/USD,4416.11,4416.69,4414.69,4416.5,3.37558322,14908.26329113
1637843040,2021-11-25 12:24:00,ETH/USD,4413.74,4417.01,4411.27,4413.85,107.52655952,474606.104737352
1637842980,2021-11-25 12:23:00,ETH/USD,4413.62,4415.91,4410.63,4413.55,11.77689793,51977.9278589515
1637842920,2021-11-25 12:22:00,ETH/USD,4416.25,4417.47,4414.9,4414.9,57.45632354,253663.922796746
1637842860,2021-11-25 12:21:00,ETH/USD,4416.81,4417.47,4415.34,4417.47,52.29181091,230997.505940598
1637842800,2021-11-25 12:20:00,ETH/USD,4417.18,4418.54,4416.78,4417.47,97.2426654,429566.557124538
1637842740,2021-11-25 12:19:00,ETH/USD,4422.65,4422.65,4422.65,4422.65,0.05,221.1325
1637842680,2021-11-25 12:18:00,ETH/USD,4423.85,4424.72,4423.26,4423.85,0.92181579,4077.9747825915
1637842620,2021-11-25 12:17:00,ETH/USD,4421.44,4423.45,4421.44,4422.33,2.56641574,11349.5373194742
1637842560,2021-11-25 12:16:00,ETH/USD,4420.17,4421.11,4420.17,4421.11,6.07270159,26848.0817265649
1637842500,2021-11-25 12:15:00,ETH/USD,4423.03,4427.45,4422.18,4422.18,6.46799711,28602.6474598998
1637842440,2021-11-25 12:14:00,ETH/USD,4419.87,4423,4419.87,4423,6.05036301,26760.75559323
1637842380,2021-11-25 12:13:00,ETH/USD,4416.73,4421,4415.5,4421,12.11511612,53560.92836652
1637842320,2021-11-25 12:12:00,ETH/USD,4409.74,4412.61,4409.74,4412.61,4.29623088,18957.5913433968
1637842260,2021-11-25 12:11:00,ETH/USD,4406.12,4406.12,4405.69,4405.69,0.7214995,3178.703132155
1637842200,2021-11-25 12:10:00,ETH/USD,4407.3,4407.31,4406.71,4406.71,2.85973916,12602.0411537636
1637842140,2021-11-25 12:09:00,ETH/USD,4401.31,4411.22,4401.31,4411.22,5.17948886,22847.8648490092
1637842080,2021-11-25 12:08:00,ETH/USD,4400.51,4401.63,4400.51,4401.47,2.05032247,9024.4328420309
1637842020,2021-11-25 12:07:00,ETH/USD,4403.71,4403.71,4400.79,4400.79,2.17500234,9571.7285478486
1637841960,2021-11-25 12:06:00,ETH/USD,4402.41,4403.19,4402.41,4403.19,0.66788689,2940.8328751791
1637841900,2021-11-25 12:05:00,ETH/USD,4399.94,4402.51,4399.94,4401.05,71.79682065,315981.397521682
1637841840,2021-11-25 12:04:00,ETH/USD,4399,4400.13,4399,4400.13,83.15524157,365893.873089404
1637841780,2021-11-25 12:03:00,ETH/USD,4396.92,4396.92,4396.92,4396.92,0,0
1637841720,2021-11-25 12:02:00,ETH/USD,4395.94,4396.92,4395.76,4396.92,0.14138381,621.6533018652
1637841660,2021-11-25 12:01:00,ETH/USD,4390.38,4396.49,4390.38,4392.62,17.16454829,75397.3381096198
1637841600,2021-11-25 12:00:00,ETH/USD,4389.82,4391,4386.61,4389.97,14.49660334,63639.6537644998
1637841540,2021-11-25 11:59:00,ETH/USD,4387.99,4391.29,4387.99,4389.82,5.94309572,26089.1204535704
1637841480,2021-11-25 11:58:00,ETH/USD,4384.58,4386.89,4384.58,4386.61,3.64237571,15977.6817132431
1637841420,2021-11-25 11:57:00,ETH/USD,4383.38,4387.37,4383.38,4387.37,1.29647524,5688.1165737188
1637841360,2021-11-25 11:56:00,ETH/USD,4380.26,4382.75,4379.95,4382.75,0.9489076,4158.8247839
1637841300,2021-11-25 11:55:00,ETH/USD,4378.37,4381.11,4378.37,4381.11,0.68944568,3020.5373631048
1637841240,2021-11-25 11:54:00,ETH/USD,4378.37,4378.37,4378.37,4378.37,0.00755432,33.0756080584
1637841180,2021-11-25 11:53:00,ETH/USD,4374.91,4375.97,4374.91,4375.97,4.75235825,20796.1771312525
1637841120,2021-11-25 11:52:00,ETH/USD,4373.88,4373.88,4373.88,4373.88,2.95325083,12917.1647403204
1637841060,2021-11-25 11:51:00,ETH/USD,4375.78,4377.45,4372.5,4372.5,11.4902,50240.8995
1637841000,2021-11-25 11:50:00,ETH/USD,4382.5,4382.5,4378.37,4378.37,0.40029007,1752.6180337859
1637840940,2021-11-25 11:49:00,ETH/USD,4378.37,4382.26,4378.36,4382.26,1.02106742,4474.5829119692
1637840880,2021-11-25 11:48:00,ETH/USD,4384.27,4384.27,4383.38,4383.38,3.77,16525.3426
1637840820,2021-11-25 11:47:00,ETH/USD,4384.37,4384.37,4383.6,4383.6,0.29,1271.244
1637840760,2021-11-25 11:46:00,ETH/USD,4380.12,4380.12,4380.12,4380.12,0.02276114,99.6965245368
1637840700,2021-11-25 11:45:00,ETH/USD,4377.97,4382.47,4377.97,4382.47,1.94479607,8523.0104328929
1637840640,2021-11-25 11:44:00,ETH/USD,4378.23,4378.23,4378.23,4378.23,0,0
1637840580,2021-11-25 11:43:00,ETH/USD,4376.99,4378.23,4376.99,4378.23,25.9547,113635.646181
1637840520,2021-11-25 11:42:00,ETH/USD,4376.99,4376.99,4376.99,4376.99,0,0
1637840460,2021-11-25 11:41:00,ETH/USD,4375.02,4376.99,4375.02,4376.99,0.95345561,4173.2656704139
1637840400,2021-11-25 11:40:00,ETH/USD,4373.19,4373.19,4371.67,4371.67,0.25119749,1098.1525311083
1637840340,2021-11-25 11:39:00,ETH/USD,4377.65,4377.65,4377.65,4377.65,0.14,612.871
1637840280,2021-11-25 11:38:00,ETH/USD,4380.22,4380.22,4380.22,4380.22,0.5438,2381.963636
1637840220,2021-11-25 11:37:00,ETH/USD,4378.35,4379.46,4378.35,4379.46,7.97394,34921.5512724
1637840160,2021-11-25 11:36:00,ETH/USD,4384.23,4384.23,4381.14,4381.34,9.20010651,40308.7946565234
1637840100,2021-11-25 11:35:00,ETH/USD,4381.52,4381.62,4381.52,4381.62,13.76881022,60329.6942361564
1637840040,2021-11-25 11:34:00,ETH/USD,4379.34,4381.44,4379.34,4381.44,12.24354613,53644.3627558272
1637839980,2021-11-25 11:33:00,ETH/USD,4375.99,4378.13,4375.99,4377.97,2.15776201,9446.6173469197
1637839920,2021-11-25 11:32:00,ETH/USD,4378.04,4378.04,4378.04,4378.04,0,0
1637839860,2021-11-25 11:31:00,ETH/USD,4378.2,4378.2,4378.04,4378.04,0.07432585,325.401544334
1637839800,2021-11-25 11:30:00,ETH/USD,4382.01,4382.26,4382.01,4382.26,1.309,5736.37834
1637839740,2021-11-25 11:29:00,ETH/USD,4378.4,4379.75,4378.4,4379.75,2.01,8803.2975
1637839680,2021-11-25 11:28:00,ETH/USD,4378.29,4378.29,4376.46,4376.46,0.0419,183.373674
1637839620,2021-11-25 11:27:00,ETH/USD,4375.35,4375.35,4375.35,4375.35,0,0
1637839560,2021-11-25 11:26:00,ETH/USD,4382.36,4385.65,4375.35,4375.35,17.76798829,77741.1675646515
1637839500,2021-11-25 11:25:00,ETH/USD,4382.16,4383.01,4382.16,4382.47,0.52503592,2300.9541683224
1637839440,2021-11-25 11:24:00,ETH/USD,4383.91,4384.31,4380.19,4384.25,4.95982533,21745.1142030525
1637839380,2021-11-25 11:23:00,ETH/USD,4386.66,4387.91,4386.66,4387.27,7.80628413,34248.2761750251
1637839320,2021-11-25 11:22:00,ETH/USD,4386.88,4386.88,4386.88,4386.88,0.01,43.8688
1637839260,2021-11-25 11:21:00,ETH/USD,4381.28,4381.28,4381.28,4381.28,0.22,963.8816
1637839200,2021-11-25 11:20:00,ETH/USD,4381.28,4384.32,4381.28,4384.32,8.30648784,36418.3007666688
1637839140,2021-11-25 11:19:00,ETH/USD,4388.25,4391.95,4381.85,4381.85,10.4239,45675.966215
1637839080,2021-11-25 11:18:00,ETH/USD,4390.54,4390.54,4387.58,4388,7.59958557,33346.98148116
1637839020,2021-11-25 11:17:00,ETH/USD,4392.77,4392.77,4389.15,4389.15,4.46807,19611.0294405
1637838960,2021-11-25 11:16:00,ETH/USD,4384.67,4387.95,4384.67,4386.79,3.31,14520.2749
1637838900,2021-11-25 11:15:00,ETH/USD,4390.6,4394.06,4390.57,4390.57,6.89690586,30281.3479617402
1637838840,2021-11-25 11:14:00,ETH/USD,4384.23,4388.27,4384.23,4388.27,0.85651903,3758.6367637781
1637838780,2021-11-25 11:13:00,ETH/USD,4383.39,4386.5,4383.39,4386.5,3.3,14475.45
1637838720,2021-11-25 11:12:00,ETH/USD,4387.53,4389.92,4385.61,4387.07,5.86174522,25715.8866023054
1637838660,2021-11-25 11:11:00,ETH/USD,4382.9,4385.96,4382.9,4385.96,0.11752172,515.4455630512
1637838600,2021-11-25 11:10:00,ETH/USD,4393,4393,4391.57,4391.57,3.798,16679.18286
1637838540,2021-11-25 11:09:00,ETH/USD,4382.82,4397.29,4382.82,4390.72,35.80687603,157217.966722442
1637838480,2021-11-25 11:08:00,ETH/USD,4383.94,4384.18,4381.54,4381.54,6.99788219,30661.5007307726
1637838420,2021-11-25 11:07:00,ETH/USD,4379.31,4381.68,4378.45,4381.68,6.62482919,29027.8815652392
1637838360,2021-11-25 11:06:00,ETH/USD,4373.49,4380.08,4373.49,4378.8,14.16810005,62039.27649894
1637838300,2021-11-25 11:05:00,ETH/USD,4364.54,4378.86,4364.35,4376.14,38.23689692,167330.014087489
1637838240,2021-11-25 11:04:00,ETH/USD,4363.07,4365,4360,4364.99,12.8921365,56274.046901135
1637838180,2021-11-25 11:03:00,ETH/USD,4371.89,4371.89,4361.04,4361.04,2.65918,11596.7903472
1637838120,2021-11-25 11:02:00,ETH/USD,4370.83,4370.83,4367.81,4367.81,1.93747442,8462.5201464202
1637838060,2021-11-25 11:01:00,ETH/USD,4372.61,4375.55,4372.61,4373.44,39.00968754,170606.527874938
1637838000,2021-11-25 11:00:00,ETH/USD,4369.84,4377.02,4369.84,4373.4,12.57920313,55013.886968742
1637837940,2021-11-25 10:59:00,ETH/USD,4368.07,4368.46,4368.07,4368.46,1.69415769,7400.8601024574
1637837880,2021-11-25 10:58:00,ETH/USD,4366.07,4370.5,4366.07,4370.5,8.12873302,35526.62766391
1637837820,2021-11-25 10:57:00,ETH/USD,4365.03,4365.04,4363.05,4363.05,1.23655156,5395.136283858
1637837760,2021-11-25 10:56:00,ETH/USD,4367.69,4367.98,4366.25,4367.98,0.80795302,3529.1226322996
1637837700,2021-11-25 10:55:00,ETH/USD,4369.77,4369.77,4367.68,4367.68,0.39809845,1738.766638096
1637837640,2021-11-25 10:54:00,ETH/USD,4372.45,4372.45,4367.25,4370.45,17.81127352,77843.280355484
1637837580,2021-11-25 10:53:00,ETH/USD,4372.75,4374.65,4367.13,4367.13,49.55385429,216408.123685488
1637837520,2021-11-25 10:52:00,ETH/USD,4368.44,4376.5,4364.96,4373.08,110.80832432,484573.666917306
1637837460,2021-11-25 10:51:00,ETH/USD,4372.42,4372.42,4372.42,4372.42,0.05766201,252.1225257642
1637837400,2021-11-25 10:50:00,ETH/USD,4371.66,4372.67,4371.66,4372.67,1.06728964,4666.9053901388
1637837340,2021-11-25 10:49:00,ETH/USD,4375.72,4378.87,4368.88,4368.88,65.72031858,287124.18543779
1637837280,2021-11-25 10:48:00,ETH/USD,4375.66,4378.83,4372,4375.72,58.08532656,254165.125135123
1637837220,2021-11-25 10:47:00,ETH/USD,4381.99,4381.99,4374.88,4374.88,0.32999999,1443.7103562512
1637837160,2021-11-25 10:46:00,ETH/USD,4375.99,4383.4,4374.41,4380.74,39.86011569,174616.803207811
1637837100,2021-11-25 10:45:00,ETH/USD,4372.04,4376.24,4372.04,4374.88,1.39312719,6094.7642809872
1637837040,2021-11-25 10:44:00,ETH/USD,4366.36,4372.47,4363.54,4372.47,67.2222207,293927.143344129
1637836980,2021-11-25 10:43:00,ETH/USD,4362.99,4363.79,4362.99,4363.27,2.76,12042.6252
1637836920,2021-11-25 10:42:00,ETH/USD,4359.68,4364.3,4359.68,4364.3,13.17248341,57488.669346263
1637836860,2021-11-25 10:41:00,ETH/USD,4364.16,4364.16,4359.68,4359.68,18.59397,81063.7591296
1637836800,2021-11-25 10:40:00,ETH/USD,4368.75,4371.68,4364.49,4367.49,8.3819873,36608.245712877
1637836740,2021-11-25 10:39:00,ETH/USD,4373.93,4373.93,4368.88,4368.88,3.31556952,14485.3253645376
1637836680,2021-11-25 10:38:00,ETH/USD,4376.44,4376.44,4371.4,4373.14,11.6312745,50865.19176693
1637836620,2021-11-25 10:37:00,ETH/USD,4379.96,4381.21,4377.02,4377.9,35.12425671,153770.483450709
1637836560,2021-11-25 10:36:00,ETH/USD,4374.02,4379.98,4374.02,4379.98,45.68230991,200087.603759602
1637836500,2021-11-25 10:35:00,ETH/USD,4371.31,4374.98,4371.31,4374.97,14.62085852,63965.8173992444
1637836440,2021-11-25 10:34:00,ETH/USD,4368.83,4373.2,4367.35,4373.03,22.78128022,99623.2218404666
1637836380,2021-11-25 10:33:00,ETH/USD,4365,4369.11,4362.17,4369,10.69807807,46739.90308783
1637836320,2021-11-25 10:32:00,ETH/USD,4360.73,4365,4360.73,4365,10.10470937,44107.05640005
1637836260,2021-11-25 10:31:00,ETH/USD,4362.48,4362.48,4356.36,4356.8,19.59010938,85350.188546784
1637836200,2021-11-25 10:30:00,ETH/USD,4361.81,4363.79,4361.81,4363.77,19.95918,87097.2709086
1637836140,2021-11-25 10:29:00,ETH/USD,4356.55,4362.36,4355.88,4358.57,18.12840743,79013.9327721751
1637836080,2021-11-25 10:28:00,ETH/USD,4355.35,4360.8,4355.35,4360.8,21.40807736,93356.343751488
1637836020,2021-11-25 10:27:00,ETH/USD,4354.01,4355.36,4350.18,4355.32,19.6741,85687.001212
1637835960,2021-11-25 10:26:00,ETH/USD,4348.94,4351.15,4348.94,4351.15,25.6283996,111513.01091954
1637835900,2021-11-25 10:25:00,ETH/USD,4342.28,4347.67,4342.13,4347.67,5.07816083,22078.1674957661
1637835840,2021-11-25 10:24:00,ETH/USD,4333.8,4341.1,4333.8,4341.1,27.30904647,118551.301630917
1637835780,2021-11-25 10:23:00,ETH/USD,4327.07,4335.83,4327.07,4332.73,17.60105555,76260.6214131515
1637835720,2021-11-25 10:22:00,ETH/USD,4330.22,4330.68,4328.69,4330.49,5.85997747,25376.5738340603
1637835660,2021-11-25 10:21:00,ETH/USD,4329.36,4329.36,4324.94,4325.09,0.58292362,2521.1971196258
1637835600,2021-11-25 10:20:00,ETH/USD,4324.88,4325.69,4322.84,4322.84,7.99811593,34574.5754668412
1637835540,2021-11-25 10:19:00,ETH/USD,4330,4330,4322.53,4323.74,11.64662811,50356.9918243314
1637835480,2021-11-25 10:18:00,ETH/USD,4338.88,4338.88,4336.44,4336.44,4.025,17454.171
1637835420,2021-11-25 10:17:00,ETH/USD,4338.12,4343.98,4338.12,4343.98,8.58808985,37306.490546603
1637835360,2021-11-25 10:16:00,ETH/USD,4342.03,4342.03,4332.87,4337.38,12.41460893,53846.8764808034
1637835300,2021-11-25 10:15:00,ETH/USD,4341.93,4347.86,4341.03,4346.77,8.98456435,39053.8347796495
1637835240,2021-11-25 10:14:00,ETH/USD,4343.94,4346.21,4336.76,4342.75,20.15779304,87540.25572446
1637835180,2021-11-25 10:13:00,ETH/USD,4338.24,4344,4335.92,4344,12.46703631,54156.80573064
1637835120,2021-11-25 10:12:00,ETH/USD,4328,4341,4325.91,4341,49.71579593,215816.27013213
1637835060,2021-11-25 10:11:00,ETH/USD,4318.88,4330.6,4318.88,4330.6,10.26979789,44474.386742434
1637835000,2021-11-25 10:10:00,ETH/USD,4312.26,4321.63,4312.26,4321.63,3.92619051,16967.5426937313
1637834940,2021-11-25 10:09:00,ETH/USD,4315.65,4317.84,4315.65,4316.54,9.38923185,40528.994849799
1637834880,2021-11-25 10:08:00,ETH/USD,4309.24,4314.94,4309.24,4314.94,4.23587317,18277.5385761598
1637834820,2021-11-25 10:07:00,ETH/USD,4303.1,4309.49,4303.1,4309.49,5.16872111,22274.5519363339
1637834760,2021-11-25 10:06:00,ETH/USD,4301.88,4304.82,4301.88,4304.82,4.0179,17296.336278
1637834700,2021-11-25 10:05:00,ETH/USD,4297.11,4297.11,4297.11,4297.11,0.32,1375.0752
1637834640,2021-11-25 10:04:00,ETH/USD,4295.93,4296.83,4294.88,4296.83,3.147,13522.12401
1637834580,2021-11-25 10:03:00,ETH/USD,4295.52,4296.06,4295,4295.61,2.25304884,9678.2191275924
1637834520,2021-11-25 10:02:00,ETH/USD,4296.81,4296.81,4295.93,4295.93,0.9655,4147.720415
1637834460,2021-11-25 10:01:00,ETH/USD,4300.22,4300.22,4300.22,4300.22,0,0
1637834400,2021-11-25 10:00:00,ETH/USD,4299.53,4300.22,4299.53,4300.22,8.068,34694.17496
1637834340,2021-11-25 09:59:00,ETH/USD,4301.38,4301.38,4297.66,4297.66,0.04994475,214.645554285
1637834280,2021-11-25 09:58:00,ETH/USD,4299.29,4299.4,4299.29,4299.4,8.21618524,35324.666820856
1637834220,2021-11-25 09:57:00,ETH/USD,4295.17,4295.17,4295.17,4295.17,0,0
1637834160,2021-11-25 09:56:00,ETH/USD,4294.77,4295.17,4294.5,4295.17,11.08029367,47591.7449625739
1637834100,2021-11-25 09:55:00,ETH/USD,4289.67,4296.66,4289.67,4296.66,11.6075261,49873.593092826
1637834040,2021-11-25 09:54:00,ETH/USD,4293.8,4293.8,4293.8,4293.8,0.26033,1117.804954
1637833980,2021-11-25 09:53:00,ETH/USD,4290.03,4291.63,4287.52,4291.63,3.611757,15500.32469391
1637833920,2021-11-25 09:52:00,ETH/USD,4288.56,4289.34,4288.56,4289.34,5.45495941,23398.1755956894
1637833860,2021-11-25 09:51:00,ETH/USD,4285.14,4291.03,4285.14,4288.89,24.20003778,103791.300034264
1637833800,2021-11-25 09:50:00,ETH/USD,4282.56,4282.88,4282.56,4282.88,0.5174,2215.962112
1637833740,2021-11-25 09:49:00,ETH/USD,4285.94,4285.94,4285.94,4285.94,0,0
1637833680,2021-11-25 09:48:00,ETH/USD,4285.94,4285.94,4285.94,4285.94,0,0
1637833620,2021-11-25 09:47:00,ETH/USD,4285.94,4285.94,4285.94,4285.94,0,0
1637833560,2021-11-25 09:46:00,ETH/USD,4289.96,4289.96,4285.94,4285.94,11.5231,49387.315214
1637833500,2021-11-25 09:45:00,ETH/USD,4289.97,4289.98,4287.26,4287.26,0.75254278,3226.3465589828
1637833440,2021-11-25 09:44:00,ETH/USD,4290.54,4290.54,4290.54,4290.54,0,0
1637833380,2021-11-25 09:43:00,ETH/USD,4290.54,4290.54,4290.54,4290.54,1.39293392,5976.4387011168
1637833320,2021-11-25 09:42:00,ETH/USD,4286.84,4286.84,4286.84,4286.84,0.58336357,2500.7862864188
1637833260,2021-11-25 09:41:00,ETH/USD,4283.44,4285.94,4283.43,4285.94,4.54882799,19496.0038354606
1637833200,2021-11-25 09:40:00,ETH/USD,4283.55,4285.35,4282.57,4284.24,5.05290501,21647.8577600424
1637833140,2021-11-25 09:39:00,ETH/USD,4285.43,4285.71,4284.58,4284.58,2.11976659,9082.3095361822
1637833080,2021-11-25 09:38:00,ETH/USD,4282.48,4284.67,4282.48,4284.67,2.59660553,11125.5978162251
1637833020,2021-11-25 09:37:00,ETH/USD,4284.55,4285.26,4283.51,4284.77,6.90424815,29583.1153456755
1637832960,2021-11-25 09:36:00,ETH/USD,4286.13,4286.13,4281.95,4284.55,2.47806521,10617.3942955055
1637832900,2021-11-25 09:35:00,ETH/USD,4283.61,4286.25,4283.28,4285.39,9.40646569,40310.3740032691
1637832840,2021-11-25 09:34:00,ETH/USD,4284.63,4284.67,4284.63,4284.67,0.2954,1265.691518
1637832780,2021-11-25 09:33:00,ETH/USD,4286.82,4286.82,4283.6,4283.67,8.09533212,34677.7313424804
1637832720,2021-11-25 09:32:00,ETH/USD,4284.94,4285.92,4284.77,4285.92,26.7969434,114849.555656928
1637832660,2021-11-25 09:31:00,ETH/USD,4285.08,4285.08,4285.08,4285.08,0.58361,2500.8155388
1637832600,2021-11-25 09:30:00,ETH/USD,4282.27,4288.6,4282.27,4288.6,6.43353392,27590.853569312
1637832540,2021-11-25 09:29:00,ETH/USD,4277.62,4282.07,4277.61,4281.86,2.06618068,8847.0964064648
1637832480,2021-11-25 09:28:00,ETH/USD,4275,4275,4275,4275,0,0
1637832420,2021-11-25 09:27:00,ETH/USD,4275,4275,4275,4275,0,0
1637832360,2021-11-25 09:26:00,ETH/USD,4278.54,4279.33,4275,4275,2.42159709,10352.32755975
1637832300,2021-11-25 09:25:00,ETH/USD,4280.85,4281.15,4280.31,4280.31,0.67363142,2883.3513033402
1637832240,2021-11-25 09:24:00,ETH/USD,4280.25,4280.25,4280.25,4280.25,0.584,2499.666
1637832180,2021-11-25 09:23:00,ETH/USD,4281.72,4281.72,4281.72,4281.72,0,0
1637832120,2021-11-25 09:22:00,ETH/USD,4281.13,4281.72,4281.13,4281.72,10,42817.2
1637832060,2021-11-25 09:21:00,ETH/USD,4282.73,4282.73,4282.73,4282.73,0.101,432.55573
1637832000,2021-11-25 09:20:00,ETH/USD,4281.84,4281.84,4281.84,4281.84,0.0147,62.943048
1637831940,2021-11-25 09:19:00,ETH/USD,4278.04,4280.62,4278.04,4280.62,0.78956084,3379.8099229208
1637831880,2021-11-25 09:18:00,ETH/USD,4277.19,4277.19,4277.18,4277.18,0.81714616,3495.0812126288
1637831820,2021-11-25 09:17:00,ETH/USD,4277.6,4277.79,4275.01,4275.01,0.70640804,3019.9014350804
1637831760,2021-11-25 09:16:00,ETH/USD,4281.43,4281.43,4277,4277,0.62956722,2692.65899994
1637831700,2021-11-25 09:15:00,ETH/USD,4283.29,4283.34,4277.15,4279.01,21.97207307,94018.7203872607
1637831640,2021-11-25 09:14:00,ETH/USD,4280.01,4281.11,4280,4281.11,2.1070628,9020.567623708
1637831580,2021-11-25 09:13:00,ETH/USD,4282.45,4282.47,4281.65,4282.46,3.17702348,13605.4759721608
1637831520,2021-11-25 09:12:00,ETH/USD,4283.82,4283.82,4283.82,4283.82,0.0226,96.814332
1637831460,2021-11-25 09:11:00,ETH/USD,4285.31,4285.98,4283.5,4283.5,0.6757985,2894.78287475
1637831400,2021-11-25 09:10:00,ETH/USD,4285.47,4285.47,4284.49,4284.49,0.46811483,2005.6333079867
1637831340,2021-11-25 09:09:00,ETH/USD,4285.47,4285.47,4285.47,4285.47,0.00606544,25.9932611568
1637831280,2021-11-25 09:08:00,ETH/USD,4287.13,4287.13,4287.13,4287.13,0.58300264,2499.4081080232
1637831220,2021-11-25 09:07:00,ETH/USD,4286.22,4288.13,4285.92,4288.13,1.38505176,5939.2820036088
